turnover_id,Client_ID,Partner_ID,Currency_ID,Game_ID,Provider_ID,Product_ID,Is_RakeTransaction,Is_Calculated,Is_Rollbacked,Is_Bonus,Bet_Amount,Win_Amount,BonusBet_Amount,BonusWin_Amount,RakeBet_Amount,RakeWin_Amount,BetAmountIn_EUR,WinAmountIn_EUR,BonusBetAmountIn_EUR,BonusWinAmountIn_EUR,RakeBetAmountIn_EUR,RakeWinAmountIn_EUR
2579,463,2,Currency E,721,346,443,FALSE,TRUE,FALSE,TRUE,439450,0,289450,244480,0,0,3047.067638,0,2006.994489,1695.180558,0,0
2580,135,2,Currency E,722,345,443,FALSE,TRUE,FALSE,TRUE,75000,0,75000,70302.5,0,0,520.036575,0,520.036575,487.4649508,0,0
2581,432,2,Currency E,723,343,443,FALSE,TRUE,FALSE,FALSE,14000,20557.5,0,0,0,0,97.073494,142.5420252,0,0,0,0
2582,550,2,Currency D,723,343,443,FALSE,TRUE,FALSE,FALSE,3900,1610,0,0,0,0,104.642655,43.1986345,0,0,0,0
2583,550,2,Currency D,723,343,443,FALSE,TRUE,FALSE,FALSE,1825,752.5,0,0,0,0,48.96739625,20.19066613,0,0,0,0
2584,128,2,Currency E,267,335,444,FALSE,TRUE,FALSE,FALSE,3750,4647.5,0,0,0,0,26.00182875,32.2249331,0,0,0,0
2585,617,2,Currency A,350,337,441,FALSE,TRUE,FALSE,FALSE,275,250,0,0,0,0,3.146195525,2.86017775,0,0,0,0
2586,432,2,Currency E,350,337,441,FALSE,TRUE,FALSE,FALSE,1000,3575,0,0,0,0,6.933821,24.78841008,0,0,0,0
2587,620,9,Currency A,350,337,441,FALSE,TRUE,FALSE,FALSE,24000,143000,0,0,0,0,274.577064,1636.021673,0,0,0,0
2588,550,2,Currency D,724,343,443,FALSE,TRUE,FALSE,FALSE,5600,5885,0,0,0,0,150.25612,157.9030833,0,0,0,0
2589,550,2,Currency D,724,343,443,FALSE,TRUE,FALSE,FALSE,1725,1340,0,0,0,0,46.28425125,35.954143,0,0,0,0
2590,124,2,Currency F,724,343,443,FALSE,TRUE,FALSE,FALSE,265000,115500,0,0,0,0,16.535735,7.2070845,0,0,0,0
2591,548,2,Currency A,725,385,443,FALSE,TRUE,FALSE,FALSE,9250,15640,0,0,0,0,105.8265768,178.9327201,0,0,0,0
2592,548,2,Currency A,725,385,443,FALSE,TRUE,FALSE,FALSE,9000,2575,0,0,0,0,102.966399,29.45983083,0,0,0,0
2593,360,2,Currency D,365,337,441,FALSE,TRUE,FALSE,FALSE,750737.5,829500,0,0,0,0,20143.3757,22256.68777,0,0,0,0
2594,360,2,Currency D,365,337,441,FALSE,TRUE,FALSE,FALSE,307175,316500,0,0,0,0,8241.950655,8492.153925,0,0,0,0
2595,360,2,Currency D,365,337,441,FALSE,TRUE,FALSE,FALSE,1336362.5,1267725,0,0,0,0,35856.5436,34014.89995,0,0,0,0
2596,595,2,Currency E,726,383,443,FALSE,TRUE,FALSE,TRUE,4000,0,4000,1400,0,0,27.735284,0,27.735284,9.7073494,0,0
2597,135,2,Currency E,726,383,443,FALSE,TRUE,FALSE,TRUE,14500,0,14500,12160,0,0,100.5404045,0,100.5404045,84.31526335,0,0
2598,332,2,Currency D,726,383,443,FALSE,TRUE,FALSE,FALSE,725,1133.75,0,0,0,0,19.45280125,30.42015645,0,0,0,0
2599,262,2,Currency E,326,337,441,FALSE,TRUE,FALSE,TRUE,2500,0,2500,2437.5,0,0,17.3345525,0,17.3345525,16.90118869,0,0
2600,262,2,Currency E,326,337,441,FALSE,TRUE,FALSE,TRUE,2500,0,2500,4875,0,0,17.3345525,0,17.3345525,33.80237738,0,0
2601,262,2,Currency E,326,337,441,FALSE,TRUE,FALSE,TRUE,11250,0,11250,17125,0,0,78.00548625,0,78.00548625,118.7416846,0,0
2602,127,2,Currency E,326,337,441,FALSE,TRUE,FALSE,FALSE,500,975,0,0,0,0,3.4669105,6.760475475,0,0,0,0
2603,127,2,Currency E,326,337,441,FALSE,TRUE,FALSE,FALSE,8000,10862.5,0,0,0,0,55.470568,75.31863063,0,0,0,0
2604,127,2,Currency E,326,337,441,FALSE,TRUE,FALSE,FALSE,5000,2437.5,0,0,0,0,34.669105,16.90118869,0,0,0,0
2605,127,2,Currency E,326,337,441,FALSE,TRUE,FALSE,FALSE,3500,1462.5,0,0,0,0,24.2683735,10.14071321,0,0,0,0
2606,263,2,Currency E,326,337,441,FALSE,TRUE,FALSE,FALSE,6250,0,0,0,0,0,43.33638125,0,0,0,0,0
2607,127,2,Currency E,326,337,441,FALSE,TRUE,FALSE,FALSE,3000,2250,0,0,0,0,20.801463,15.60109725,0,0,0,0
2608,508,2,Currency D,327,337,441,FALSE,TRUE,FALSE,FALSE,187.5,250,0,0,0,0,5.030896875,6.7078625,0,0,0,0
2609,568,2,Currency A,327,337,441,FALSE,TRUE,FALSE,FALSE,500,500,0,0,0,0,5.7203555,5.7203555,0,0,0,0
2610,508,2,Currency D,327,337,441,FALSE,TRUE,FALSE,FALSE,941.775,883.55,0,0,0,0,25.26918883,23.70692765,0,0,0,0
2611,508,2,Currency D,327,337,441,FALSE,TRUE,FALSE,FALSE,2500,3250,0,0,0,0,67.078625,87.2022125,0,0,0,0
2612,327,2,Currency D,327,337,441,FALSE,TRUE,FALSE,FALSE,1875,0,0,0,0,0,50.30896875,0,0,0,0,0
2613,327,2,Currency D,327,337,441,FALSE,TRUE,FALSE,FALSE,4500,3500,0,0,0,0,120.741525,93.910075,0,0,0,0
2614,350,2,Currency E,727,339,443,FALSE,TRUE,FALSE,TRUE,16125,0,16125,18506.25,0,0,111.8078636,0,111.8078636,128.3190249,0,0
2615,266,2,Currency E,727,339,443,FALSE,TRUE,FALSE,TRUE,137500,0,137500,233800,0,0,953.4003875,0,953.4003875,1621.12735,0,0
2616,299,2,Currency A,728,383,443,FALSE,TRUE,FALSE,FALSE,100,105,0,0,0,0,1.1440711,1.201274655,0,0,0,0
2617,379,2,Currency F,728,383,443,FALSE,TRUE,FALSE,FALSE,90000,32000,0,0,0,0,5.61591,1.996768,0,0,0,0
2618,299,2,Currency A,728,383,443,FALSE,TRUE,FALSE,FALSE,700,282.5,0,0,0,0,8.0084977,3.232000858,0,0,0,0
2619,621,2,Currency E,728,383,443,FALSE,TRUE,FALSE,FALSE,1300,175,0,0,0,0,9.0139673,1.213418675,0,0,0,0
2620,296,2,Currency E,728,383,443,FALSE,TRUE,FALSE,FALSE,51000,98450,0,0,0,0,353.624871,682.6346775,0,0,0,0
2621,296,2,Currency E,728,383,443,FALSE,TRUE,FALSE,FALSE,49500,26837.5,0,0,0,0,343.2241395,186.0864211,0,0,0,0
2622,331,15,Currency H,729,374,443,FALSE,TRUE,FALSE,FALSE,595000,188500,0,0,0,0,49.50281,15.682823,0,0,0,0
2623,135,2,Currency E,730,346,443,FALSE,TRUE,FALSE,TRUE,15400,0,15400,12410,0,0,106.7808434,0,106.7808434,86.0487186,0,0
2624,398,2,Currency F,731,340,443,FALSE,TRUE,FALSE,FALSE,4698750,9705875,0,0,0,0,293.1973013,605.6368943,0,0,0,0
2625,123,2,Currency E,381,337,441,FALSE,TRUE,FALSE,TRUE,50250,0,50250,47250,0,0,348.4245053,0,348.4245053,327.6230423,0,0
2626,262,2,Currency E,381,337,441,FALSE,TRUE,FALSE,TRUE,1250,0,1250,0,0,0,8.66727625,0,8.66727625,,0,0
2627,127,2,Currency E,381,337,441,FALSE,TRUE,FALSE,FALSE,750,1500,0,0,0,0,5.20036575,10.4007315,0,0,0,0
2628,127,2,Currency E,381,337,441,FALSE,TRUE,FALSE,FALSE,500,750,0,0,0,0,3.4669105,5.20036575,0,0,0,0
2629,127,2,Currency E,381,337,441,FALSE,TRUE,FALSE,FALSE,1250,1500,0,0,0,0,8.66727625,10.4007315,0,0,0,0
2630,322,2,Currency D,381,337,441,FALSE,TRUE,FALSE,FALSE,18000,16250,0,0,0,0,482.9661,436.0110625,0,0,0,0
2631,322,2,Currency D,381,337,441,FALSE,TRUE,FALSE,FALSE,6375,4875,0,0,0,0,171.0504938,130.8033188,0,0,0,0
2632,392,2,Currency F,381,337,441,FALSE,TRUE,FALSE,FALSE,200000,100000,0,0,0,0,12.4798,6.2399,0,0,0,0
2633,460,2,Currency A,381,337,441,FALSE,TRUE,FALSE,FALSE,5000,2500,0,0,0,0,57.203555,28.6017775,0,0,0,0
2634,322,2,Currency D,381,337,441,FALSE,TRUE,FALSE,FALSE,5125,3250,0,0,0,0,137.5111813,87.2022125,0,0,0,0
2635,127,2,Currency E,381,337,441,FALSE,TRUE,FALSE,FALSE,4750,0,0,0,0,0,32.93564975,0,0,0,0,0
2636,127,2,Currency E,381,337,441,FALSE,TRUE,FALSE,FALSE,3250,0,0,0,0,0,22.53491825,0,0,0,0,0
2637,264,2,Currency D,381,337,441,FALSE,TRUE,FALSE,FALSE,3000,0,0,0,0,0,80.49435,0,0,0,0,0
2638,350,2,Currency E,732,339,443,FALSE,TRUE,FALSE,TRUE,10750,0,10750,4425,0,0,74.53857575,0,74.53857575,30.68215793,0,0
2639,548,2,Currency A,733,376,443,FALSE,TRUE,FALSE,FALSE,19000,26175,0,0,0,0,217.373509,299.4606105,0,0,0,0
2640,401,2,Currency F,734,335,443,FALSE,TRUE,FALSE,FALSE,83750,96250,0,0,0,0,5.22591625,6.00590375,0,0,0,0
2641,540,2,Currency D,433,357,443,FALSE,TRUE,FALSE,TRUE,1058,0,1058,913.6,0,0,28.3876741,0,28.3876741,24.51321272,0,0
2642,548,2,Currency A,433,357,443,FALSE,TRUE,FALSE,FALSE,21200,8820,0,0,0,0,242.5430732,100.907071,0,0,0,0
2643,617,2,Currency A,269,337,441,FALSE,TRUE,FALSE,TRUE,14500,0,14500,12500,0,0,165.8903095,0,165.8903095,143.0088875,0,0
2644,622,2,Currency A,269,337,441,FALSE,TRUE,FALSE,FALSE,100,0,0,0,0,0,1.1440711,0,0,0,0,0
2645,623,2,Currency A,269,337,441,FALSE,TRUE,FALSE,FALSE,2425,1500,0,0,0,0,27.74372418,17.1610665,0,0,0,0
2646,624,2,Currency A,269,337,441,FALSE,TRUE,FALSE,FALSE,2200,0,0,0,0,0,25.1695642,0,0,0,0,0
2647,445,2,Currency A,269,337,441,FALSE,TRUE,FALSE,FALSE,6500,6500,0,0,0,0,74.3646215,74.3646215,0,0,0,0
2648,449,15,Currency H,269,337,441,FALSE,TRUE,FALSE,FALSE,335000,160000,0,0,0,0,27.87133,13.31168,0,0,0,0
2649,136,2,Currency A,269,337,441,FALSE,TRUE,FALSE,FALSE,1200,1900,0,0,0,0,13.7288532,21.7373509,0,0,0,0
2650,323,2,Currency A,269,337,441,FALSE,TRUE,FALSE,FALSE,6825,5250,0,0,0,0,78.08285258,60.06373275,0,0,0,0
2651,446,2,Currency A,269,337,441,FALSE,TRUE,FALSE,FALSE,61550,42600,0,0,0,0,704.175762,487.3742885,0,0,0,0
2652,449,15,Currency H,269,337,441,FALSE,TRUE,FALSE,FALSE,13830000,15420000,0,0,0,0,1150.62834,1282.91316,0,0,0,0
2653,136,2,Currency A,269,337,441,FALSE,TRUE,FALSE,FALSE,1625,2950,0,0,0,0,18.59115538,33.75009745,0,0,0,0
2654,625,2,Currency A,269,337,441,FALSE,TRUE,FALSE,FALSE,2500,2250,0,0,0,0,28.6017775,25.74159975,0,0,0,0
2655,626,2,Currency A,269,337,441,FALSE,TRUE,FALSE,FALSE,15300,13500,0,0,0,0,175.0428783,154.4495985,0,0,0,0
2656,415,2,Currency A,269,337,441,FALSE,TRUE,FALSE,FALSE,500,0,0,0,0,0,5.7203555,0,0,0,0,0
2657,449,15,Currency H,269,337,441,FALSE,TRUE,FALSE,FALSE,540000,1110000,0,0,0,0,44.92692,92.34978,0,0,0,0
2658,446,2,Currency A,269,337,441,FALSE,TRUE,FALSE,FALSE,116800,134850,0,0,0,0,1336.275045,1542.779878,0,0,0,0
2659,357,2,Currency A,269,337,441,FALSE,TRUE,FALSE,FALSE,600,1350,0,0,0,0,6.8644266,15.44495985,0,0,0,0
2660,627,2,Currency A,269,337,441,FALSE,TRUE,FALSE,FALSE,75300,75300,0,0,0,0,861.4855383,861.4855383,0,0,0,0
2661,449,15,Currency H,269,337,441,FALSE,TRUE,FALSE,FALSE,1315000,1220000,0,0,0,0,109.40537,101.50156,0,0,0,0
2662,323,2,Currency A,269,337,441,FALSE,TRUE,FALSE,FALSE,16250,17250,0,0,0,0,185.9115538,197.3522648,0,0,0,0
2663,623,2,Currency A,269,337,441,FALSE,TRUE,FALSE,FALSE,4000,4125,0,0,0,0,45.762844,47.19293288,0,0,0,0
2664,446,2,Currency A,269,337,441,FALSE,TRUE,FALSE,FALSE,16800,21600,0,0,0,0,192.2039448,247.1193576,0,0,0,0
2665,594,9,Currency A,390,337,441,FALSE,TRUE,FALSE,FALSE,41375,52500,0,0,0,0,473.3594178,600.6373275,0,0,0,0
2666,594,9,Currency A,390,337,441,FALSE,TRUE,FALSE,FALSE,25375,15387.5,0,0,0,0,290.3080418,176.0439405,0,0,0,0
2667,594,9,Currency A,390,337,441,FALSE,TRUE,FALSE,FALSE,50375,47750,0,0,0,0,576.3258168,546.2939503,0,0,0,0
2668,594,9,Currency A,390,337,441,FALSE,TRUE,FALSE,FALSE,63375,51150,0,0,0,0,725.0550598,585.1923678,0,0,0,0
2669,594,9,Currency A,390,337,441,FALSE,TRUE,FALSE,FALSE,87625,68937.5,0,0,0,0,1002.492302,788.6940145,0,0,0,0
2670,594,9,Currency A,390,337,441,FALSE,TRUE,FALSE,FALSE,68750,50812.5,0,0,0,0,786.5488813,581.3311278,0,0,0,0
2671,628,2,Currency D,735,341,443,FALSE,TRUE,FALSE,FALSE,1.875,0,0,0,0,0,0.050308968,0,0,0,0,0
2672,458,2,Currency D,736,388,445,FALSE,TRUE,FALSE,FALSE,704.45,591.575,0,0,0,0,18.90141496,15.87281504,0,0,0,0
2673,508,2,Currency D,737,341,443,FALSE,TRUE,FALSE,FALSE,157.5,81.875,0,0,0,0,4.225953375,2.196824968,0,0,0,0
2674,344,2,Currency F,737,341,443,FALSE,TRUE,FALSE,FALSE,179200,90800,0,0,0,0,11.1819008,5.6658292,0,0,0,0
2675,346,2,Currency D,737,341,443,FALSE,TRUE,FALSE,FALSE,17675,26375,0,0,0,0,474.2458788,707.6794938,0,0,0,0
2676,344,2,Currency F,737,341,443,FALSE,TRUE,FALSE,FALSE,113400,415300,0,0,0,0,7.0760466,25.9143047,0,0,0,0
2677,346,2,Currency D,737,341,443,FALSE,TRUE,FALSE,FALSE,230405,196842.5,0,0,0,0,6182.100238,5281.569698,0,0,0,0
2678,629,2,Currency F,738,340,443,FALSE,TRUE,FALSE,FALSE,1452500,952200,0,0,0,0,90.6345475,59.4163278,0,0,0,0
2679,356,2,Currency E,739,337,441,FALSE,TRUE,FALSE,TRUE,250,0,250,0,0,0,1.73345525,0,1.73345525,,0,0
2680,135,2,Currency E,330,344,443,FALSE,TRUE,FALSE,TRUE,60000,0,60000,20857.5,0,0,416.02926,0,416.02926,144.6221715,0,0
2681,262,2,Currency E,270,337,441,FALSE,TRUE,FALSE,TRUE,3750,0,3750,7312.5,0,0,26.00182875,0,26.00182875,50.70356608,0,0
2682,262,2,Currency E,270,337,441,FALSE,TRUE,FALSE,TRUE,5000,0,5000,4875,0,0,34.669105,0,34.669105,33.80237738,0,0
2683,127,2,Currency E,270,337,441,FALSE,TRUE,FALSE,FALSE,1250,2500,0,0,0,0,8.66727625,17.3345525,0,0,0,0
2684,127,2,Currency E,270,337,441,FALSE,TRUE,FALSE,FALSE,1000,1950,0,0,0,0,6.933821,13.52095095,0,0,0,0
2685,127,2,Currency E,270,337,441,FALSE,TRUE,FALSE,FALSE,1750,3500,0,0,0,0,12.13418675,24.2683735,0,0,0,0
2686,294,2,Currency D,740,351,441,FALSE,TRUE,FALSE,FALSE,400,100,0,0,0,0,10.73258,2.683145,0,0,0,0
2687,350,2,Currency E,741,339,443,FALSE,TRUE,FALSE,TRUE,24250,0,24250,17562.5,0,0,168.1451593,0,168.1451593,121.7752313,0,0
2688,337,2,Currency E,741,339,443,FALSE,TRUE,FALSE,FALSE,2750,3750,0,0,0,0,19.06800775,26.00182875,0,0,0,0
2689,350,2,Currency E,742,339,443,FALSE,TRUE,FALSE,TRUE,24218.75,0,24218.75,15015.625,0,0,167.9284776,0,167.9284776,104.115656,0,0
2690,419,2,Currency E,742,339,443,FALSE,TRUE,FALSE,FALSE,406.25,181.25,0,0,0,0,2.816864798,1.25675506,0,0,0,0
2691,416,2,Currency F,426,340,443,FALSE,TRUE,FALSE,TRUE,1522500,0,1522500,694000,0,0,95.0024775,0,95.0024775,43.304906,0,0
2692,416,2,Currency F,426,340,443,FALSE,TRUE,FALSE,TRUE,677500,0,677500,278250,0,0,42.2753225,0,42.2753225,17.36252175,0,0
2693,630,2,Currency F,426,340,443,FALSE,TRUE,FALSE,TRUE,95000,0,95000,230500,0,0,5.927905,0,5.927905,14.3829695,0,0
2694,416,2,Currency F,426,340,443,FALSE,TRUE,FALSE,TRUE,3770000,0,3770000,5083750,0,0,235.24423,0,235.24423,317.2209163,0,0
2695,416,2,Currency F,426,340,443,FALSE,TRUE,FALSE,TRUE,7807500,0,7807500,4600250,0,0,487.1801925,0,487.1801925,287.0509998,0,0
2696,630,2,Currency F,426,340,443,FALSE,TRUE,FALSE,TRUE,155000,0,155000,107875,0,0,9.671845,0,9.671845,6.731292125,0,0
2697,416,2,Currency F,426,340,443,FALSE,TRUE,FALSE,TRUE,4925000,0,4925000,7548250,0,0,307.315075,0,307.315075,471.0032518,0,0
2698,602,2,Currency F,426,340,443,FALSE,TRUE,FALSE,TRUE,120000,0,120000,173000,0,0,7.48788,0,7.48788,10.795027,0,0
2699,504,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,5000,0,0,0,0,0,0.311995,0,0,0,0,0
2700,340,2,Currency F,426,340,443,FALSE,TRUE,FALSE,TRUE,712500,0,708250,746125,0,0,44.4592875,0,44.19409175,46.55745388,0,0
2701,354,2,Currency A,426,340,443,FALSE,TRUE,FALSE,FALSE,465,100.5,0,0,0,0,5.319930615,1.149791458,0,0,0,0
2702,524,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,17500,5000,0,0,0,0,1.0919825,0.311995,0,0,0,0
2703,379,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,17500,1500,0,0,0,0,1.0919825,0.0935985,0,0,0,0
2704,379,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,5042500,3529000,0,0,0,0,314.6469575,220.206071,0,0,0,0
2705,631,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,1390000,1306500,0,0,0,0,86.73461,81.5242935,0,0,0,0
2706,379,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,1550000,1721250,0,0,0,0,96.71845,107.4042788,0,0,0,0
2707,631,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,217500,94500,0,0,0,0,13.5717825,5.8967055,0,0,0,0
2708,602,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,165000,87000,0,0,0,0,10.295835,5.428713,0,0,0,0
2709,413,2,Currency A,426,340,443,FALSE,TRUE,FALSE,FALSE,2760,942,0,0,0,0,31.57636235,10.77714976,0,0,0,0
2710,379,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,6352500,11048375,0,0,0,0,396.3896475,689.4075518,0,0,0,0
2711,543,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,780000,661500,0,0,0,0,48.67122,41.2769385,0,0,0,0
2712,630,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,540000,275125,0,0,0,0,33.69546,17.16752488,0,0,0,0
2713,543,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,2647500,2307000,0,0,0,0,165.2013525,143.954493,0,0,0,0
2714,413,2,Currency A,426,340,443,FALSE,TRUE,FALSE,FALSE,4140,2343,0,0,0,0,47.36454355,26.80558588,0,0,0,0
2715,632,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,435000,239250,0,0,0,0,27.143565,14.92896075,0,0,0,0
2716,543,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,11235000,11284250,0,0,0,0,701.052765,704.1259158,0,0,0,0
2717,345,2,Currency F,426,340,443,FALSE,TRUE,FALSE,TRUE,570000,0,320000,242750,0,0,35.56743,0,19.96768,15.14735725,0,0
2718,413,2,Currency A,426,340,443,FALSE,TRUE,FALSE,FALSE,3600,3397.5,0,0,0,0,41.1865596,38.86981563,0,0,0,0
2719,631,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,1240000,2073500,0,0,0,0,77.37476,129.3843265,0,0,0,0
2720,543,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,2920000,3116625,0,0,0,0,182.20508,194.4742834,0,0,0,0
2721,602,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,547500,400875,0,0,0,0,34.1634525,25.01419913,0,0,0,0
2722,543,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,17907500,20026125,0,0,0,0,1117.410093,1249.610174,0,0,0,0
2723,379,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,1322500,609375,0,0,0,0,82.5226775,38.02439063,0,0,0,0
2724,511,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,870000,503625,0,0,0,0,54.28713,31.42569638,0,0,0,0
2725,379,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,3990000,1128500,0,0,0,0,248.97201,70.4172715,0,0,0,0
2726,379,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,15537500,28335000,0,0,0,0,969.5244625,1768.075665,0,0,0,0
2727,522,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,285000,108750,0,0,0,0,17.783715,6.78589125,0,0,0,0
2728,609,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,260000,88000,0,0,0,0,16.22374,5.491112,0,0,0,0
2729,379,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,2047500,2243125,0,0,0,0,127.7619525,139.9687569,0,0,0,0
2730,379,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,10742500,12019250,0,0,0,0,670.3212575,749.9891808,0,0,0,0
2731,321,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,9942500,6925250,0,0,0,0,620.4020575,432.1286748,0,0,0,0
2732,511,2,Currency F,426,340,443,FALSE,TRUE,FALSE,FALSE,397500,390875,0,0,0,0,24.8036025,24.39020913,0,0,0,0
2733,262,2,Currency E,332,337,441,FALSE,TRUE,FALSE,TRUE,3750,0,3750,4875,0,0,26.00182875,0,26.00182875,33.80237738,0,0
2734,302,2,Currency E,332,337,441,FALSE,TRUE,FALSE,TRUE,3000,0,3000,5912.5,0,0,20.801463,0,20.801463,40.99621668,0,0
2735,263,2,Currency E,332,337,441,FALSE,TRUE,FALSE,FALSE,187500,112500,0,0,0,0,1300.091438,780.0548625,0,0,0,0
2736,262,2,Currency E,332,337,441,FALSE,TRUE,FALSE,TRUE,3750,0,1250,7312.5,0,0,26.00182875,0,8.66727625,50.70356608,0,0
2737,127,2,Currency E,332,337,441,FALSE,TRUE,FALSE,FALSE,5000,2500,0,0,0,0,34.669105,17.3345525,0,0,0,0
2738,305,2,Currency D,743,339,443,FALSE,TRUE,FALSE,FALSE,7200,1890,0,0,0,0,193.18644,50.7114405,0,0,0,0
2739,413,2,Currency A,744,340,443,FALSE,TRUE,FALSE,FALSE,125,7.5,0,0,0,0,1.430088875,0.085805333,0,0,0,0
2740,432,2,Currency E,745,337,441,FALSE,TRUE,FALSE,FALSE,750,625,0,0,0,0,5.20036575,4.333638125,0,0,0,0
2741,432,2,Currency E,745,337,441,FALSE,TRUE,FALSE,FALSE,2000,2000,0,0,0,0,13.867642,13.867642,0,0,0,0
2742,350,2,Currency E,746,339,443,FALSE,TRUE,FALSE,TRUE,54875,0,54875,39556.25,0,0,380.4934275,0,380.4934275,274.275957,0,0
2743,349,2,Currency E,746,339,443,FALSE,TRUE,FALSE,FALSE,25875,14240.625,0,0,0,0,179.4126184,98.74194468,0,0,0,0
2744,537,2,Currency F,746,339,443,FALSE,TRUE,FALSE,FALSE,1160000,542000,0,0,0,0,72.38284,33.820258,0,0,0,0
2745,349,2,Currency E,746,339,443,FALSE,TRUE,FALSE,FALSE,19000,2425,0,0,0,0,131.742599,16.81451593,0,0,0,0
2746,633,2,Currency E,747,340,443,FALSE,TRUE,FALSE,TRUE,3000,0,3000,0,0,0,20.801463,0,20.801463,,0,0
2747,633,2,Currency E,747,340,443,FALSE,TRUE,FALSE,TRUE,3000,0,3000,0,0,0,20.801463,0,20.801463,,0,0
2748,262,2,Currency E,334,337,441,FALSE,TRUE,FALSE,TRUE,5000,0,5000,7375,0,0,34.669105,0,34.669105,51.13692988,0,0
2749,262,2,Currency E,334,337,441,FALSE,TRUE,FALSE,TRUE,1250,0,1250,0,0,0,8.66727625,0,8.66727625,,0,0
2750,127,2,Currency E,334,337,441,FALSE,TRUE,FALSE,FALSE,1250,1462.5,0,0,0,0,8.66727625,10.14071321,0,0,0,0
2751,302,2,Currency E,334,337,441,FALSE,TRUE,FALSE,FALSE,2500,0,0,0,0,0,17.3345525,0,0,0,0,0
2752,263,2,Currency E,334,337,441,FALSE,TRUE,FALSE,FALSE,22500,12187.5,0,0,0,0,156.0109725,84.50594345,0,0,0,0
2753,127,2,Currency E,334,337,441,FALSE,TRUE,FALSE,FALSE,3250,0,0,0,0,0,22.53491825,0,0,0,0,0
2754,359,2,Currency A,748,337,441,FALSE,TRUE,FALSE,FALSE,250,0,0,0,0,0,2.86017775,0,0,0,0,0
2755,359,2,Currency A,748,337,441,FALSE,TRUE,FALSE,FALSE,125,25,0,0,0,0,1.430088875,0.286017775,0,0,0,0
2756,359,2,Currency A,748,337,441,FALSE,TRUE,FALSE,FALSE,125,25,0,0,0,0,1.430088875,0.286017775,0,0,0,0
2757,359,2,Currency A,748,337,441,FALSE,TRUE,FALSE,FALSE,1050,225,0,0,0,0,12.01274655,2.574159975,0,0,0,0
2758,634,2,Currency A,748,337,441,FALSE,TRUE,FALSE,FALSE,925,175,0,0,0,0,10.58265768,2.002124425,0,0,0,0
2759,296,2,Currency E,748,337,441,FALSE,TRUE,FALSE,FALSE,620600,582675,0,0,0,0,4303.129313,4040.16415,0,0,0,0
2760,296,2,Currency E,749,345,443,FALSE,TRUE,FALSE,FALSE,550,180,0,0,0,0,3.81360155,1.24808778,0,0,0,0
2761,299,2,Currency A,749,345,443,FALSE,TRUE,FALSE,FALSE,1150,647.5,0,0,0,0,13.15681765,7.407860373,0,0,0,0
2762,135,2,Currency E,750,335,443,FALSE,TRUE,FALSE,TRUE,50000,0,50000,218067.5,0,0,346.69105,0,346.69105,1512.041011,0,0
2763,135,2,Currency E,750,335,443,FALSE,TRUE,FALSE,TRUE,60000,0,60000,61100,0,0,416.02926,0,416.02926,423.656463,0,0
2764,135,2,Currency E,750,335,443,FALSE,TRUE,FALSE,TRUE,110000,0,110000,99630,0,0,762.72031,0,762.72031,690.8165863,0,0
2765,334,2,Currency F,750,335,443,FALSE,TRUE,FALSE,FALSE,13500,5525,0,0,0,0,0.8423865,0.344754475,0,0,0,0
2766,331,15,Currency H,469,374,443,FALSE,TRUE,FALSE,FALSE,535000,277500,0,0,0,0,44.51093,23.087445,0,0,0,0
2767,264,2,Currency D,751,376,443,FALSE,TRUE,FALSE,FALSE,187.5,115.625,0,0,0,0,5.030896875,3.102386408,0,0,0,0
